,wt%,BEV,FCV,HEV,ICE,PHEV,Trolley
midi_bus,1997,0.00464293240542615,0.0,76275.94073396969,0.0,0.0,0.0
midi_bus,1998,0.0035724686987839084,0.0,73655.54274127522,0.0,0.0,0.0
midi_bus,1999,0.0026640583367170435,0.0,70690.96419790572,0.0,0.0,0.0
midi_bus,2000,0.0019206259845296197,0.0,67875.23023563191,0.0,0.0,0.0
midi_bus,2001,0.0013355194811231347,0.0,66705.25816402581,0.0,0.0,0.0
midi_bus,2002,0.0008937664925610788,0.0,67950.07731579342,0.0,0.0,0.0
midi_bus,2003,0.0005745175373490824,0.0,72471.93687141895,0.0,0.0,0.0
midi_bus,2004,0.00035408722881763015,0.0,83469.58516018098,0.0,0.0,0.0
midi_bus,2005,0.0002121938223061368,0.0,99828.43072018994,0.0,0.0,0.0
midi_bus,2006,0.00013422049976149464,0.0,133365.2846686352,0.0,0.0,0.0
midi_bus,2007,0.00021627105783428156,0.0,203775.76631524638,0.0,0.0,0.0
midi_bus,2008,0.0002805004749731503,0.0,331361.42508476065,0.0,0.0,0.0
midi_bus,2009,0.000385594686614546,0.0,431693.7046139848,0.0,0.0,0.0
midi_bus,2010,0.0008277648018918988,0.0,578765.9959476192,0.0,0.0,0.0
midi_bus,2011,0.0025635638017002154,0.0,702944.7158931918,0.0,0.0,0.0
midi_bus,2012,0.003615263172662708,0.0,811730.5973761593,0.0,0.0,0.0
midi_bus,2013,0.008307919245534095,0.0,917177.1978220653,0.0,0.0,0.0
midi_bus,2014,0.01245674365748671,0.0,1026928.4954822463,0.0,0.0,0.0
midi_bus,2015,0.016719889886719953,0.0,1165277.9008481847,0.0,0.0,0.0
midi_bus,2016,0.023106335141159163,0.0,1297498.8122791953,0.0,0.0,0.0
midi_bus,2017,0.03596714981862498,0.0,1439080.6224545422,0.0,0.0,0.0
midi_bus,2018,0.05081774872252548,0.0,1601813.4198934534,0.0,0.0,0.0
midi_bus,2019,0.06915803440277386,0.0,1775777.2925909618,0.0,0.0,0.0
midi_bus,2020,0.09219913259318671,0.0,1955656.3206709928,0.0,0.0,0.0
midi_bus,2021,531.9113228102245,0.0,2013437.0094046104,0.0,0.0,0.0
midi_bus,2022,2541.0710827648086,0.0,1922336.363420325,0.0,0.0,0.0
midi_bus,2023,16986.210027467536,0.0,2136587.2183853653,0.0,0.0,0.0
midi_bus,2024,66636.29797310864,0.0,2228275.2461900483,0.0,0.0,0.0
midi_bus,2025,163747.3685438887,0.0,2197726.038941772,0.0,0.0,0.0
midi_bus,2026,356820.72853482433,0.0,2177787.6510041244,0.0,0.0,0.0
midi_bus,2027,729415.5028141945,0.0,2138040.0190159306,0.0,0.0,0.0
midi_bus,2028,1388926.6720089721,0.0,2066026.9124423962,0.0,0.0,0.0
midi_bus,2029,2520096.8763040253,0.0,1971831.2785882538,0.0,0.0,0.0
midi_bus,2030,4373728.276098093,0.0,1856431.5398513598,0.0,0.0,0.0
midi_bus,2031,6500170.174890865,0.0,1718756.115751732,0.0,0.0,0.0
midi_bus,2032,8931931.517972864,0.0,1573907.951501648,0.0,0.0,0.0
midi_bus,2033,11867894.372673025,0.0,1448152.0878150277,0.0,0.0,0.0
midi_bus,2034,15203289.622199345,0.0,1307998.3364106838,0.0,0.0,0.0
midi_bus,2035,18943671.185092203,0.0,1165079.3717386313,0.0,0.0,0.0
midi_bus,2036,23323352.220463615,0.0,1038214.8539149777,0.0,0.0,0.0
midi_bus,2037,28323876.913067997,0.0,919574.6527192589,0.0,0.0,0.0
midi_bus,2038,33911963.02415024,0.0,806963.0653192045,0.0,0.0,0.0
midi_bus,2039,40176551.27237929,0.0,700840.4685818563,0.0,0.0,0.0
midi_bus,2040,47139456.19488252,0.0,601427.3625486846,0.0,0.0,0.0
midi_bus,2041,54923107.7848005,0.0,513428.79711223795,0.0,0.0,0.0
midi_bus,2042,63464669.31631767,0.0,436046.221363359,0.0,0.0,0.0
midi_bus,2043,72880515.85842986,0.0,368978.3573781428,0.0,0.0,0.0
midi_bus,2044,83140907.45606464,0.0,311383.58881321945,0.0,0.0,0.0
midi_bus,2045,94171558.50631252,0.0,262185.1236571492,0.0,0.0,0.0
midi_bus,2046,105332850.45032677,0.0,220171.05260535108,0.0,0.0,0.0
midi_bus,2047,116702869.40589403,0.0,184292.14968234496,0.0,0.0,0.0
midi_bus,2048,128194563.88119575,0.0,153897.87491214037,0.0,0.0,0.0
midi_bus,2049,139601428.0420152,0.0,128229.5060212632,0.0,0.0,0.0
midi_bus,2050,150889596.02126428,0.0,106477.75396296429,0.0,0.0,0.0
midi_bus,2051,161969770.9955349,0.0,87982.57354622963,0.0,0.0,0.0
midi_bus,2052,172801327.09387287,0.0,72225.37860789894,0.0,0.0,0.0
midi_bus,2053,183241007.46647108,0.0,58808.37208007109,0.0,0.0,0.0
midi_bus,2054,193285102.6174814,0.0,47424.91050845217,0.0,0.0,0.0
midi_bus,2055,202889007.53457808,0.0,37829.00778318465,0.0,0.0,0.0
midi_bus,2056,211811424.7230548,0.0,29814.965734946665,0.0,0.0,0.0
midi_bus,2057,220138874.97938225,0.0,23197.902948844927,0.0,0.0,0.0
midi_bus,2058,227924625.26634094,0.0,17804.630411741095,0.0,0.0,0.0
midi_bus,2059,235122799.6640996,0.0,13470.881571747139,0.0,0.0,0.0
midi_bus,2060,241632041.1842133,0.0,10040.598782699115,0.0,0.0,0.0
reg_bus,1971,0.014595428560947574,0.0,16312.803055567812,0.0,0.0,21340.474062172376
reg_bus,1972,0.0350817301997401,0.0,38611.42753674347,0.0,0.0,50511.62360310505
reg_bus,1973,0.05672338638698179,0.0,61972.211827433326,0.0,0.0,81072.29484596028
reg_bus,1974,0.07836018527957668,0.0,85621.80776485991,0.0,0.0,112010.7906377734
reg_bus,1975,0.0974980285912823,0.0,106056.34361488235,0.0,0.0,138743.33199182383
reg_bus,1976,0.11614268092896851,0.0,125437.11684168973,0.0,0.0,164097.3368765567
reg_bus,1977,0.13703501994949477,0.0,149005.9920754178,0.0,0.0,194930.23352172883
reg_bus,1978,0.15835754262535007,0.0,171892.6831022974,0.0,0.0,224870.69406482286
reg_bus,1979,0.17982579431359982,0.0,195255.9198211019,0.0,0.0,255434.57358404706
reg_bus,1980,0.19879646845848584,0.0,215953.9734706233,0.0,0.0,282511.8499752264
reg_bus,1981,0.2159647819422483,0.0,236298.36834525634,0.0,0.0,309126.4685457554
reg_bus,1982,0.22801307017183461,0.0,251240.8338728272,0.0,0.0,328674.26158518426
reg_bus,1983,0.24040175077572334,0.0,267147.99648062553,0.0,0.0,349484.0751951628
reg_bus,1984,0.2562572370572184,0.0,285545.092449665,0.0,0.0,373551.2295656815
reg_bus,1985,0.27045151040751814,0.0,301024.65770905215,0.0,0.0,393801.6586177897
reg_bus,1986,0.25662009219791854,0.0,286719.42193851125,0.0,0.0,375087.4920900573
reg_bus,1987,0.2410484458772006,0.0,270806.3708897769,0.0,0.0,354269.97519854613
reg_bus,1988,0.2257271093077246,0.0,254548.84613655752,0.0,0.0,333001.81643206946
reg_bus,1989,0.20743527365643838,0.0,234505.0513860972,0.0,0.0,306780.44414390315
reg_bus,1990,0.18826995585985903,0.0,213431.22636127076,0.0,0.0,279211.5821399004
reg_bus,1991,0.16857677811351623,0.0,636387.5781578276,0.0,0.0,832524.7696361098
reg_bus,1992,0.14870942409686488,0.0,883343.6736421825,0.0,0.0,1155593.7193845976
reg_bus,1993,0.12902849723456594,0.0,1075510.955749817,0.0,0.0,1406987.724793826
reg_bus,1994,0.10990118260142408,0.0,1098670.614657873,0.0,0.0,1437285.2830135718
reg_bus,1995,0.09169599329502567,0.0,1073149.9265153927,0.0,0.0,1403899.0169309305
reg_bus,1996,0.07476820753965148,0.0,1045540.0243331975,0.0,0.0,1367779.6327030992
reg_bus,1997,0.05943582815108038,0.0,1014479.5141501685,0.0,0.0,1327146.1493104394
reg_bus,1998,0.04594982393791962,0.0,978192.9464374693,0.0,0.0,1279675.9166040162
reg_bus,1999,0.03446582900824798,0.0,937246.2903331078,0.0,0.0,1226109.337665762
reg_bus,2000,0.02502542775856753,0.0,899473.7677392263,0.0,0.0,1176695.17285438
reg_bus,2001,0.017553175714095783,0.0,876823.8087646927,0.0,0.0,1147064.4061281555
reg_bus,2002,0.011871205031932805,0.0,892721.5877917982,0.0,0.0,1167861.9441021082
reg_bus,2003,0.007728251570283575,0.0,955210.8737103131,0.0,0.0,1249610.6773438638
reg_bus,2004,0.004836152445495224,0.0,1109705.0969162304,0.0,0.0,1451720.6367486853
reg_bus,2005,0.0029484501062396504,0.0,1346442.0476111257,0.0,0.0,1761420.8604964695
reg_bus,2006,0.0017784502625161046,0.0,1826093.946951787,0.0,0.0,2388903.3895675107
reg_bus,2007,0.0028220159565508643,0.0,2817721.381507087,0.0,0.0,3686154.3571674703
reg_bus,2008,0.003653459067412921,0.0,4559080.3754557725,0.0,0.0,5964207.143043297
reg_bus,2009,0.005017098635926968,0.0,5876738.12097369,0.0,0.0,7687972.264675225
reg_bus,2010,0.010765013501455667,0.0,7732085.7061752165,0.0,0.0,10115145.380571902
reg_bus,2011,0.03332943755545334,0.0,9237052.573349267,0.0,0.0,12083949.042729704
reg_bus,2012,0.04699891467894544,0.0,10517187.150025921,0.0,0.0,13758626.205123655
reg_bus,2013,0.10796133609285903,0.0,11745199.69976989,0.0,0.0,15365117.123858433
reg_bus,2014,0.1617898465876468,0.0,13006233.188025467,0.0,0.0,17014806.166144982
reg_bus,2015,0.21695394077772828,0.0,14566461.401010023,0.0,0.0,19055902.941447213
reg_bus,2016,0.29692888821371055,0.0,15985953.65329532,0.0,0.0,20912888.371267054
reg_bus,2017,0.4466581371087344,0.0,17456277.34833765,0.0,0.0,22836371.697376613
reg_bus,2018,0.6169242542860078,0.0,19109113.53120063,0.0,0.0,24998618.588484325
reg_bus,2019,0.8265534362809934,0.0,20814678.47437406,0.0,0.0,27229845.454277594
reg_bus,2020,1.0909372528635706,0.0,22506198.631091338,0.0,0.0,29442698.874374248
reg_bus,2021,6811.380701652295,0.0,22922242.683270693,0.0,0.0,29986969.363923
reg_bus,2022,32757.920527695696,0.0,21776465.127367333,0.0,0.0,28488058.5923425
reg_bus,2023,220051.34007226423,0.0,24047211.20567768,0.0,0.0,31458657.674832888
reg_bus,2024,862963.4504956088,0.0,25055821.057843953,0.0,0.0,32778125.108930666
reg_bus,2025,2103436.8366243383,0.0,24806205.52381467,0.0,0.0,32451577.07106534
reg_bus,2026,4554671.306717226,0.0,24745297.890109137,0.0,0.0,32371897.46156144
reg_bus,2027,9267760.195334043,0.0,24517814.474844825,0.0,0.0,32074302.7497966
reg_bus,2028,17584917.667853434,0.0,23959365.064759433,0.0,0.0,31343737.00267825
reg_bus,2029,31782394.853250362,0.0,23165896.601997122,0.0,0.0,30305718.392856143
reg_bus,2030,54818865.8934354,0.0,22133647.2095607,0.0,0.0,28955325.61782843
reg_bus,2031,81217005.80754906,0.0,20830908.689973276,0.0,0.0,27251077.88710426
reg_bus,2032,111412721.62037943,0.0,19401627.813002784,0.0,0.0,25381286.93940447
reg_bus,2033,147914813.25696632,0.0,18155914.123181358,0.0,0.0,23751639.318573724
reg_bus,2034,189476312.7833557,0.0,16664923.814961014,0.0,0.0,21801119.846622456
reg_bus,2035,236223152.90043795,0.0,15077440.26027436,0.0,0.0,19724367.524526794
reg_bus,2036,291169345.9665696,0.0,13624958.011872701,0.0,0.0,17824224.450121067
reg_bus,2037,354192147.2360429,0.0,12222213.311066052,0.0,0.0,15989148.233988326
reg_bus,2038,424982076.2601465,0.0,10851107.204299118,0.0,0.0,14195461.752851987
reg_bus,2039,504793128.0476537,0.0,9525820.194023797,0.0,0.0,12461715.996615997
reg_bus,2040,594086111.3654406,0.0,8291830.836518114,0.0,0.0,10847406.194114126
reg_bus,2041,694476987.943942,0.0,7167773.779133654,0.0,0.0,9376910.265385034
reg_bus,2042,805255815.3425915,0.0,6149062.173289964,0.0,0.0,8044227.676809054
reg_bus,2043,927914510.9114329,0.0,5239544.892953386,0.0,0.0,6854393.540670339
reg_bus,2044,1062029882.6431669,0.0,4436104.051818495,0.0,0.0,5803329.025660214
reg_bus,2045,1206539384.1233358,0.0,3732383.231814251,0.0,0.0,4882718.640288848
reg_bus,2046,1352974080.7760487,0.0,3119406.1058384706,0.0,0.0,4080819.517615474
reg_bus,2047,1502395105.944768,0.0,2588212.032533242,0.0,0.0,3385909.310852569
reg_bus,2048,1653650067.322381,0.0,2135549.405559484,0.0,0.0,2793734.255609764
reg_bus,2049,1804012371.8437598,0.0,1754575.5778712726,0.0,0.0,2295342.7737116837
reg_bus,2050,1952930921.9908555,0.0,1435581.461055477,0.0,0.0,1878033.3969460295
reg_bus,2051,2098988065.8793771,0.0,1169533.432010141,0.0,0.0,1529988.3035164508
reg_bus,2052,2241582422.345875,0.0,948333.616177484,0.0,0.0,1240613.8216067832
reg_bus,2053,2378820846.9039893,0.0,764936.2766164463,0.0,0.0,1000692.6900302751
reg_bus,2054,2510665385.5729146,0.0,613315.421982674,0.0,0.0,802341.6828597231
reg_bus,2055,2636571326.101567,0.0,488350.8853068797,0.0,0.0,638862.5772306493
reg_bus,2056,2753458787.453,0.0,385762.4725239385,0.0,0.0,504656.00618424284
reg_bus,2057,2862499336.698191,0.0,301949.5118317709,0.0,0.0,395011.55649827095
reg_bus,2058,2964390564.995513,0.0,233885.1827371273,0.0,0.0,305969.5295230277
reg_bus,2059,3058533373.067631,0.0,179029.66155254256,0.0,0.0,234207.31777380258
reg_bus,2060,3143604947.5994987,0.0,135231.92920397755,0.0,0.0,176910.94951293885
car,1971,6.700609315669386e-22,0.0,156405.96800542137,0.0,78893.95308062415,0.0
car,1972,1.629166348807411e-21,0.0,784033.2048370834,0.0,292205.39753990783,0.0
car,1973,2.4421514658685845e-21,0.0,1579098.5418560468,0.0,566328.5160815632,0.0
car,1974,3.1694189868296956e-21,0.0,2258002.7042984036,0.0,786038.8677426553,0.0
car,1975,4.425582076518644e-21,0.0,2821360.0796059514,0.0,994613.2669854595,0.0
car,1976,4.721324013289258e-21,0.0,3052574.89063919,0.0,1058181.5609714151,0.0
car,1977,4.614091913185779e-21,0.0,3055086.425400187,0.0,1047557.776007569,0.0
car,1978,4.648716779204465e-21,0.0,3092948.9891519137,0.0,1056937.6170222687,0.0
car,1979,4.548941371715815e-21,0.0,3024230.2406903,0.0,1031079.9724856045,0.0
car,1980,4.353885286176083e-21,0.0,2899336.436626838,0.0,988532.490614938,0.0
car,1981,4.135754287952123e-21,0.0,2757988.491118945,0.0,939816.2523469587,0.0
car,1982,3.898870050497955e-21,0.0,2603501.5688988077,0.0,886804.6448198671,0.0
car,1983,3.647750770300205e-21,0.0,2438979.4018417024,0.0,830213.6045160551,0.0
car,1984,3.3869641314137065e-21,0.0,2267550.70523832,0.0,771303.8506370586,0.0
car,1985,3.120988714557146e-21,0.0,2163145.045020924,0.0,733443.8475872607,0.0
car,1986,4.872484084280582e-13,0.0,3413589.731132341,0.0,1366417.5074868575,0.0
car,1987,1.6615970182269539e-12,0.0,7798603.759195045,0.0,3495510.2606223957,0.0
car,1988,2.3862876586076368e-12,0.0,13089029.141718497,0.0,5978363.314085964,0.0
car,1989,2.3692360905510923e-12,0.0,14572740.182246588,0.0,6487881.30448442,0.0
car,1990,2.447790771943831e-12,0.0,15157295.832162902,0.0,6713991.98888583,0.0
car,1991,63178125.08962176,0.0,15312128.585852854,0.0,6790635.458332743,0.0
car,1992,72996204.70688312,0.0,15034323.599836228,0.0,6661432.036760897,0.0
car,1993,83103838.28814921,0.0,14426406.593471391,0.0,6398396.0528939795,0.0
car,1994,88368413.94162016,0.0,13747807.500957405,0.0,6102672.7031654,0.0
car,1995,93272989.09349641,0.0,13011404.06718153,0.0,5780199.411378422,0.0
car,1996,91894209.0303951,0.0,12229863.937622711,0.0,5435168.173904725,0.0
car,1997,90636052.04527064,0.0,11411016.074424293,0.0,5087521.324657426,0.0
car,1998,90016659.06862251,0.0,10572151.514055142,0.0,4732170.350646902,0.0
car,1999,88069515.04723679,0.0,9747012.757415835,0.0,4375150.711318519,0.0
car,2000,85887416.3162219,0.0,11234599.909386313,0.0,4869803.228631446,0.0
car,2001,83647114.0153646,0.0,14748002.2231334,0.0,6337999.813061792,0.0
car,2002,81242243.55059874,0.0,14531429.80902423,0.0,6212197.170569884,0.0
car,2003,80450338.55644307,0.0,13754645.62722882,0.0,5879063.84853674,0.0
car,2004,80754998.88966103,0.0,13375146.579360027,0.0,5807193.422759162,0.0
car,2005,83596491.28573982,0.0,13167222.197683934,0.0,5763883.057933918,0.0
car,2006,141416888.13597798,0.0,13194613.058203962,0.0,5754039.425922328,0.0
car,2007,249580975.48998246,0.0,13830435.712147623,0.0,5963965.955571532,0.0
car,2008,384489650.58816135,0.0,15442245.469001997,0.0,6549825.723533969,0.0
car,2009,498934876.447475,0.0,18893688.68679719,0.0,9040161.48204852,0.0
car,2010,623278292.225514,0.0,28194513.830789246,0.0,13288108.913745992,0.0
car,2011,754932970.4932137,0.0,52392961.03340393,0.0,22629736.77862705,0.0
car,2012,886354935.2609173,0.0,112621054.76034522,0.0,48861924.67264431,0.0
car,2013,1040400501.2025223,0.0,251894225.61140138,0.0,119427214.04314117,0.0
car,2014,1224601106.4157267,0.0,510909876.6992121,0.0,276011168.5379801,0.0
car,2015,1461645751.7634974,0.0,941238576.9994198,0.0,583689007.6883647,0.0
car,2016,1713789631.9298632,0.0,1115882119.9060032,0.0,697567168.5420932,0.0
car,2017,1965491394.6468623,0.0,1280793901.3058941,0.0,803567264.962079,0.0
car,2018,2229114730.3617053,0.0,1454806541.4009445,0.0,916805627.1469091,0.0
car,2019,2479082820.1927524,0.0,1600958620.308168,0.0,1011172309.3887633,0.0
car,2020,2389008499.311799,0.0,1563911578.7275732,0.0,988514293.237288,0.0
car,2021,3030791790.6658216,0.0,1651666075.1991417,0.0,1069531639.68671,0.0
car,2022,3823066263.5773644,0.0,1684298659.306497,0.0,1120350867.0920281,0.0
car,2023,5558995776.991131,0.0,1978204777.8581233,0.0,1357845886.179765,0.0
car,2024,6972409974.866987,0.0,2137933953.7435627,0.0,1518169167.4784439,0.0
car,2025,7723981518.718725,0.0,2211218168.028521,0.0,1650474365.9941158,0.0
car,2026,8601169091.193731,0.0,2291701200.4616566,0.0,1796849663.8930178,0.0
car,2027,9533952199.850922,0.0,2375117955.348908,0.0,1955853038.0684457,0.0
car,2028,10412966081.607004,0.0,2435827286.1901407,0.0,2102886338.37265,0.0
car,2029,11304132173.464836,0.0,2488479293.9522038,0.0,2251353566.0595894,0.0
car,2030,12293011032.487139,0.0,2550147188.586535,0.0,2406762970.758158,0.0
car,2031,13273402804.07323,0.0,2640087354.969124,0.0,2585839182.7034173,0.0
car,2032,14114318791.416,0.0,2721960623.1750793,0.0,2772746142.168315,0.0
car,2033,14985685493.136885,0.0,2827396070.475713,0.0,2984954897.251778,0.0
car,2034,15603365050.944624,0.0,2894544254.166614,0.0,3158070741.38009,0.0
car,2035,16134138714.508265,0.0,2940974544.460739,0.0,3311092329.9121947,0.0
car,2036,16896369121.471344,0.0,2993741583.628361,0.0,3464040381.5084662,0.0
car,2037,17843296045.729015,0.0,3028609235.9625306,0.0,3588919885.54058,0.0
car,2038,18988157721.80153,0.0,3041926500.1515303,0.0,3682100428.879267,0.0
car,2039,20457879727.74417,0.0,3041815824.966612,0.0,3761699811.534282,0.0
car,2040,22261598635.577675,0.0,3031152572.458926,0.0,3820877710.278241,0.0
car,2041,24502141619.811317,0.0,3025540459.013049,0.0,3877030973.0721974,0.0
car,2042,27082425234.56979,0.0,3007213351.988975,0.0,3903259171.023436,0.0
car,2043,30074690230.58518,0.0,2982862198.8257074,0.0,3907310098.6661825,0.0
car,2044,33502040689.488644,0.0,2950188145.6028147,0.0,3886167231.8160048,0.0
car,2045,37357210107.51568,0.0,2905445079.555971,0.0,3838958406.386224,0.0
car,2046,41485159418.68162,0.0,2851709213.101951,0.0,3767953819.8306494,0.0
car,2047,45919542048.968216,0.0,2797336463.3499794,0.0,3684584589.496425,0.0
car,2048,50571854431.940475,0.0,2743068432.6399665,0.0,3593366815.9531946,0.0
car,2049,55314912110.08303,0.0,2687007597.5090156,0.0,3497400409.853188,0.0
car,2050,60098429808.6373,0.0,2633302606.093919,0.0,3398806745.32411,0.0
car,2051,64861437490.675644,0.0,2584473701.226729,0.0,3301462203.082603,0.0
car,2052,69567846797.08342,0.0,2542120898.807064,0.0,3206201109.0371966,0.0
car,2053,74132269674.26872,0.0,2505680245.194317,0.0,3121030600.5946517,0.0
car,2054,78542582581.2372,0.0,2478506452.8337665,0.0,3046504458.277206,0.0
car,2055,82763996900.486,0.0,2462471143.590113,0.0,2987313803.71327,0.0
car,2056,86674440052.81914,0.0,2456468504.2987247,0.0,2940466709.340296,0.0
car,2057,90309484112.06273,0.0,2461645058.156481,0.0,2908065005.352997,0.0
car,2058,93713781114.99696,0.0,2478975029.745289,0.0,2895914981.211547,0.0
car,2059,96918755084.51747,0.0,2508356011.4228373,0.0,2900287114.559351,0.0
car,2060,99929601258.43427,0.0,2548098026.5898476,0.0,2937785120.5858154,0.0
